source_name,segment,instrument,clicked_year,month_label,date,daily_turnover,daily_volume,active_trading_days,source_level,raw_col_1,raw_col_2,raw_col_3,raw_col_4,raw_col_5,raw_col_6,raw_col_7,raw_col_8,raw_col_9,raw_col_10,raw_col_11,raw_col_12,raw_col_13,raw_col_14,raw_col_15,raw_col_16,raw_col_17,raw_col_18,raw_col_19
capital_market,Capital Market,NA,2014-2015,Feb-2015,,392718.0,204018.0,20.0,capital_market_year_summary_table,Feb-15,"1,719",4,"1,530",20,"1,755","1,584","2,04,018","3,92,718","19,636","24,795","2,04,018","3,92,718","1,02,12,614",,,,,
capital_market,Capital Market,NA,2015-2016,Feb-2016,,345646.0,195172.0,21.0,capital_market_year_summary_table,Feb-16,"1,800",4,"1,606",21,"1,839","1,601","1,95,172","3,45,646","16,459","21,590","1,95,172","3,45,646","84,22,857",,,,,
capital_market,Capital Market,NA,2016-2017,Feb-2017,,476300.0,254553.0,19.0,capital_market_year_summary_table,Feb-17,"1,850",4,"1,691",19,"1,963","1,684","2,54,553","4,76,300","25,068","28,276","2,54,553","4,76,300","1,15,62,210",,,,,
capital_market,Capital Market,NA,2017-2018,Feb-2018,,639683.0,303453.0,19.0,capital_market_year_summary_table,Feb-18,"1,916",4,"1,806",19,"2,300","2,203","3,03,453","6,39,683","33,668","29,032","3,03,453","6,39,683","1,45,64,091",,,,,
capital_market,Capital Market,NA,2018-2019,Feb-2019,,639270.0,347011.0,20.0,capital_market_year_summary_table,Feb-19,"1,929",4,"1,884",20,"2,275","2,377","3,47,011","6,39,270","31,964","26,897","3,47,011","6,39,270","1,38,71,449",,,,,
capital_market,Capital Market,NA,2019-2020,Feb-2020,,796768.0,395475.0,20.0,capital_market_year_summary_table,Feb-20,"1,961",18,"1,901",20,"2,326","2,637","3,95,475","7,96,768","39,838","30,220","3,95,475","7,96,768","1,45,52,074",,,,,
capital_market,Capital Market,NA,2020-2021,Feb-2021,,1627464.0,716614.0,20.0,capital_market_year_summary_table,Feb-21,"1,957",24,"1,895",20,"2,533","4,558","7,16,614","16,27,464","81,373","35,707","7,16,614","16,27,464","1,99,63,826",,,,,
capital_market,Capital Market,NA,2021-2022,Feb-2022,,1168843.0,540330.0,20.0,capital_market_year_summary_table,Feb-22,"2,060",27,"2,001",20,"2,534","4,463","5,40,330","11,68,843","58,442","26,190","5,40,330","11,68,843","2,50,53,581",,,,,
capital_market,Capital Market,NA,2022-2023,Feb-2023,,1004997.0,435648.0,20.0,capital_market_year_summary_table,Feb-23,"2,186",28,"2,135",20,"2,841","3,854","4,35,648","10,04,997","50,250","26,075","4,35,648","10,04,997","2,55,83,222",,,,,
capital_market,Capital Market,NA,2023-2024,Feb-2024,,2457671.0,1264581.0,21.0,capital_market_year_summary_table,Feb-24,"2,417",3,"2,344",21,"3,370","8,721","12,64,581","24,57,671","1,17,032","28,180","12,64,581","24,57,671","3,84,56,806",,,,,
capital_market,Capital Market,NA,2024-2025,Feb-2025,,1833226.0,599544.0,20.0,capital_market_year_summary_table,Feb-25,"2,712",3,"2,641",20,"3,637","7,740","5,99,544","18,33,226","91,661","23,684","7,740","18,33,226","3,81,67,414",,,,,
capital_market,Capital Market,NA,2025-2026,Feb-2026,,2407596.0,1033046.0,21.0,capital_market_year_summary_table,Feb-26,"2,959",3,"2,877",21,"4,006","7,095","10,33,046","24,07,596","1,14,647","33,933","10,33,046","24,07,596","4,61,75,207",,,,,
capital_market,Capital Market,NA,1999-2000,Jan-2000,,85939.0,19417.0,20.0,capital_market_year_summary_table,Jan-00,706,534,"1,203",20,"1,164",89,"19,417","85,939","4,297","96,408","14,592","77,160","9,51,712",,,,,
capital_market,Capital Market,NA,2000-2001,Jan-2001,,148830.0,42152.0,22.0,capital_market_year_summary_table,Jan-01,778,348,"1,050",22,978,186,"42,152","1,48,830","6,765","80,212","40,789","1,43,912","8,07,641",,,,,
capital_market,Capital Market,NA,2001-2002,Jan-2002,,68719.0,34384.0,23.0,capital_market_year_summary_table,Jan-02,794,199,893,23,896,213,"34,384","68,719","2,988","32,244","34,219","68,606","5,63,683",,,,,
capital_market,Capital Market,NA,2002-2003,Jan-2003,,64762.0,36336.0,23.0,capital_market_year_summary_table,Jan-03,814,112,789,23,763,239,"36,336","64,762","2,816","27,054","36,336","64,762","5,72,277",,,,,
capital_market,Capital Market,NA,2003-2004,Jan-2004,,134269.0,73340.0,21.0,capital_market_year_summary_table,Jan-04,904,22,786,21,761,398,"73,340","1,34,269","6,394","33,740","73,340","1,34,269","11,16,150",,,,,
capital_market,Capital Market,NA,2004-2005,Jan-2005,,99732.0,81575.0,19.0,capital_market_year_summary_table,Jan-05,958,5,833,19,823,410,"81,575","99,732","5,249","24,343","81,575","99,732","15,57,444",,,,,
capital_market,Capital Market,NA,2005-2006,Jan-2006,,149442.0,66717.0,20.0,capital_market_year_summary_table,Jan-06,"1,043",-,903,20,910,554,"66,717","1,49,442","7,472","26,997","66,717","1,49,442","24,34,395",,,,,
capital_market,Capital Market,NA,2006-2007,Jan-2007,,175147.0,88354.0,20.0,capital_market_year_summary_table,Jan-07,"1,185",-,"1,040",20,"1,084",699,"88,354","1,75,147","8,757","25,066","88,354","1,75,147","35,71,487",,,,,
capital_market,Capital Market,NA,2007-2008,Jan-2008,,447138.0,166821.0,23.0,capital_market_year_summary_table,Jan-08,"1,362",-,"1,216",23,"1,269","1,252","1,66,821","4,47,138","19,441","35,714","1,66,821","4,47,138","52,95,387",,,,,
capital_market,Capital Market,NA,2008-2009,Jan-2009,,191184.0,145254.0,20.0,capital_market_year_summary_table,Jan-09,"1,427",-,"1,286",20,"1,319","1,222","1,45,254","1,91,184","9,559","15,642","1,45,254","1,91,184","27,98,707",,,,,
capital_market,Capital Market,NA,2009-2010,Jan-2010,,338443.0,180424.0,19.0,capital_market_year_summary_table,Jan-10,"1,457",31,"1,338",19,"1,480","1,403","1,80,424","3,38,443","17,813","24,124","1,80,424","3,38,443","57,82,965",,,,,
capital_market,Capital Market,NA,2010-2011,Jan-2011,,267332.0,130217.0,20.0,capital_market_year_summary_table,Jan-11,"1,558",59,"1,462",20,"1,549","1,184","1,30,217","2,67,332","13,367","22,578","1,30,217","2,67,332","64,41,491",,,,,
capital_market,Capital Market,NA,2011-2012,Jan-2012,,236872.0,148303.0,22.0,capital_market_year_summary_table,Jan-12,"1,641",71,"1,557",22,"1,721","1,312","1,48,303","2,36,872","10,767","18,050","1,48,303","2,36,872","59,37,039",,,,,
capital_market,Capital Market,NA,2012-2013,Jan-2013,,295415.0,179404.0,23.0,capital_market_year_summary_table,Jan-13,"1,664",76,"1,579",23,"1,692","1,389","1,79,404","2,95,415","12,844","21,266","1,79,404","2,95,415","68,58,653",,,,,
capital_market,Capital Market,NA,2013-2014,Jan-2014,,255630.0,140708.0,23.0,capital_market_year_summary_table,Jan-14,"1,683",74,"1,581",23,"1,788","1,286","1,40,708","2,55,630","11,114","19,883","1,40,708","2,55,630","65,90,785",,,,,
capital_market,Capital Market,NA,2014-2015,Jan-2015,,383872.0,190136.0,21.0,capital_market_year_summary_table,Jan-15,"1,718",4,"1,546",21,"1,774","1,610","1,90,136","3,83,872","18,280","23,847","1,90,136","3,83,872","1,01,00,218",,,,,
capital_market,Capital Market,NA,2015-2016,Jan-2016,,352084.0,209339.0,20.0,capital_market_year_summary_table,Jan-16,"1,797",4,"1,603",20,"1,828","1,552","2,09,339","3,52,084","17,604","22,684","2,09,339","3,52,084","92,09,386",,,,,
capital_market,Capital Market,NA,2016-2017,Jan-2017,,405119.0,215817.0,21.0,capital_market_year_summary_table,Jan-17,"1,847",4,"1,687",21,"1,948","1,612","2,15,817","4,05,119","19,291","25,139","2,15,817","4,05,119","1,10,47,315",,,,,
capital_market,Capital Market,NA,2017-2018,Jan-2018,,814839.0,466955.0,22.0,capital_market_year_summary_table,Jan-18,"1,906",4,"1,796",22,"2,165","2,690","4,66,955","8,14,839","37,038","30,287","4,66,955","8,14,839","1,51,40,453",,,,,
capital_market,Capital Market,NA,2018-2019,Jan-2019,,665889.0,281350.0,23.0,capital_market_year_summary_table,Jan-19,"1,926",4,"1,877",23,"2,312","2,387","2,81,350","6,65,889","28,952","27,902","2,81,350","6,65,889","1,39,16,643",,,,,
capital_market,Capital Market,NA,2019-2020,Jan-2020,,805347.0,407694.0,23.0,capital_market_year_summary_table,Jan-20,"1,959",18,"1,901",23,"2,354","2,605","4,07,694","8,05,347","35,015","30,910","4,07,694","8,05,347","1,55,17,107",,,,,
capital_market,Capital Market,NA,2020-2021,Jan-2021,,1449445.0,710574.0,20.0,capital_market_year_summary_table,Jan-21,"1,965",22,"1,885",20,"2,412","4,078","7,10,574","14,49,445","72,472","35,543","7,10,574","14,49,445","1,84,74,450",,,,,
capital_market,Capital Market,NA,2021-2022,Jan-2022,,1283551.0,711168.0,20.0,capital_market_year_summary_table,Jan-22,"2,051",27,"1,985",20,"2,706","4,904","7,11,168","12,83,551","64,178","26,175","7,11,168","12,83,551","2,62,19,159",,,,,
capital_market,Capital Market,NA,2022-2023,Jan-2023,,1020626.0,516847.0,21.0,capital_market_year_summary_table,Jan-23,"2,179",29,"2,131",21,"2,803","3,787","5,16,847","10,20,626","48,601","26,954","5,16,847","10,20,626","2,68,02,351",,,,,
capital_market,Capital Market,NA,2023-2024,Jan-2024,,2491181.0,1363916.0,22.0,capital_market_year_summary_table,Jan-24,"2,389",3,"2,315",22,"3,490","8,465","13,63,916","24,91,181","1,13,235","29,429","13,63,916","24,91,181","3,76,38,048",,,,,
capital_market,Capital Market,NA,2024-2025,Jan-2025,,2211851.0,758031.0,23.0,capital_market_year_summary_table,Jan-25,"2,690",3,"2,619",23,"3,773","8,747","7,58,031","22,11,851","96,167","25,286","8,747","22,11,851","4,21,22,796",,,,,
capital_market,Capital Market,NA,2025-2026,Jan-2026,,2391197.0,1196963.0,20.0,capital_market_year_summary_table,Jan-26,"2,942",3,"2,865",20,"3,911","7,125","11,96,963","23,91,197","1,19,560","33,559","11,96,963","23,91,197","4,58,14,430",,,,,
capital_market,Capital Market,NA,1999-2000,Jul-1999,,55455.0,23349.0,22.0,capital_market_year_summary_table,Jul-99,669,580,"1,238",22,"1,181",77,"23,349","55,455","2,521","72,429","15,049","48,333","5,93,651",,,,,
capital_market,Capital Market,NA,2000-2001,Jul-2000,,110056.0,19114.0,21.0,capital_market_year_summary_table,Jul-00,747,410,"1,094",21,"1,050",122,"19,114","1,10,056","5,241","89,881","17,114","1,01,847","7,46,402",,,,,
capital_market,Capital Market,NA,2001-2002,Jul-2001,,27228.0,13142.0,22.0,capital_market_year_summary_table,Jul-01,785,294,994,22,924,99,"13,142","27,228","1,238","27,476","13,137","27,227","5,74,260",,,,,
capital_market,Capital Market,NA,2002-2003,Jul-2002,,51398.0,36821.0,23.0,capital_market_year_summary_table,Jul-02,799,163,841,23,820,211,"36,821","51,398","2,235","24,311","36,820","51,398","6,08,643",,,,,
capital_market,Capital Market,NA,2003-2004,Jul-2003,,78878.0,64906.0,23.0,capital_market_year_summary_table,Jul-03,865,44,774,23,755,320,"64,906","78,878","3,429","24,649","64,906","78,878","7,19,145",,,,,
capital_market,Capital Market,NA,2004-2005,Jul-2004,,93836.0,63058.0,22.0,capital_market_year_summary_table,Jul-04,929,12,815,22,793,377,"63,058","93,836","4,265","24,956","63,058","93,836","10,66,087",,,,,
capital_market,Capital Market,NA,2005-2006,Jul-2005,,123008.0,84134.0,20.0,capital_market_year_summary_table,Jul-05,999,1,868,20,995,503,"84,134","1,23,008","6,150","24,449","84,134","1,23,008","18,48,740",,,,,
capital_market,Capital Market,NA,2006-2007,Jul-2006,,118698.0,46146.0,21.0,capital_market_year_summary_table,Jul-06,"1,095",-,956,21,964,537,"46,146","1,18,698","5,652","22,105","46,146","1,18,698","25,14,261",,,,,
capital_market,Capital Market,NA,2007-2008,Jul-2007,,267227.0,105315.0,22.0,capital_market_year_summary_table,Jul-07,"1,293",-,"1,150",22,"1,175",897,"1,05,315","2,67,227","12,147","29,791","1,05,315","2,67,227","43,17,571",,,,,
capital_market,Capital Market,NA,2008-2009,Jul-2008,,295816.0,134285.0,23.0,capital_market_year_summary_table,Jul-08,"1,417",-,"1,272",23,"1,301","1,337","1,34,285","2,95,816","12,862","22,125","1,34,285","2,95,816","44,32,427",,,,,
capital_market,Capital Market,NA,2009-2010,Jul-2009,,426143.0,219356.0,23.0,capital_market_year_summary_table,Jul-09,"1,426",-,"1,282",23,"1,326","1,709","2,19,356","4,26,143","18,528","24,929","2,19,356","4,26,143","48,16,459",,,,,
capital_market,Capital Market,NA,2010-2011,Jul-2010,,278551.0,139417.0,22.0,capital_market_year_summary_table,Jul-10,"1,497",45,"1,392",22,"1,470","1,219","1,39,417","2,78,551","12,661","22,850","1,39,417","2,78,551","63,40,120",,,,,
capital_market,Capital Market,NA,2011-2012,Jul-2011,,230003.0,122590.0,21.0,capital_market_year_summary_table,Jul-11,"1,606",60,"1,514",21,"1,600","1,158","1,22,590","2,30,003","10,953","19,862","1,22,590","2,30,003","64,62,238",,,,,
capital_market,Capital Market,NA,2012-2013,Jul-2012,,210325.0,138197.0,22.0,capital_market_year_summary_table,Jul-12,"1,652",73,"1,566",22,"1,690","1,099","1,38,197","2,10,325","9,560","19,140","1,38,197","2,10,325","59,51,540",,,,,
capital_market,Capital Market,NA,2013-2014,Jul-2013,,243390.0,132750.0,23.0,capital_market_year_summary_table,Jul-13,"1,672",76,"1,590",23,"1,684","1,285","1,32,750","2,43,390","10,582","18,946","1,32,750","2,43,390","60,98,779",,,,,
capital_market,Capital Market,NA,2014-2015,Jul-2014,,391428.0,215580.0,22.0,capital_market_year_summary_table,Jul-14,"1,696",75,"1,594",22,"1,773","1,643","2,15,580","3,91,428","17,792","23,826","2,15,580","3,91,428","88,31,139",,,,,
capital_market,Capital Market,NA,2015-2016,Jul-2015,,383484.0,196777.0,23.0,capital_market_year_summary_table,Jul-15,"1,756",4,"1,559",23,"1,763","1,743","1,96,777","3,83,484","16,673","22,007","1,96,777","3,83,484","1,01,68,561",,,,,
capital_market,Capital Market,NA,2016-2017,Jul-2016,,407332.0,250654.0,20.0,capital_market_year_summary_table,Jul-16,"1,839",4,"1,634",20,"1,885","1,582","2,50,654","4,07,332","20,367","25,743","2,50,654","4,07,332","1,06,75,211",,,,,
capital_market,Capital Market,NA,2017-2018,Jul-2017,,543944.0,317988.0,21.0,capital_market_year_summary_table,Jul-17,"1,837",4,"1,721",21,"2,043","1,838","3,17,988","5,43,944","25,902","29,587","3,17,988","5,43,944","1,31,21,441",,,,,
capital_market,Capital Market,NA,2018-2019,Jul-2018,,662867.0,313396.0,22.0,capital_market_year_summary_table,Jul-18,"1,938",4,"1,865",22,"2,264","2,352","3,13,396","6,62,867","30,130","28,185","3,13,396","6,62,867","1,51,28,449",,,,,
capital_market,Capital Market,NA,2019-2020,Jul-2019,,712821.0,335053.0,23.0,capital_market_year_summary_table,Jul-19,"1,950",4,"1,887",23,"2,301","2,557","3,35,053","7,12,821","30,992","27,879","3,35,053","7,12,821","1,40,05,417",,,,,
capital_market,Capital Market,NA,2020-2021,Jul-2020,,1348521.0,667758.0,23.0,capital_market_year_summary_table,Jul-20,"1,941",18,"1,872",23,"2,403","3,950","6,67,758","13,48,521","58,631","34,136","6,67,758","13,48,521","1,46,29,659",,,,,
capital_market,Capital Market,NA,2021-2022,Jul-2021,,1315716.0,631590.0,21.0,capital_market_year_summary_table,Jul-21,"1,988",22,"1,922",21,"2,619","4,589","6,31,590","13,15,716","62,653","28,669","6,31,590","13,15,716","2,33,55,719",,,,,
capital_market,Capital Market,NA,2022-2023,Jul-2022,,978642.0,377430.0,21.0,capital_market_year_summary_table,Jul-22,"2,104",29,"2,054",21,"2,681","3,432","3,77,430","9,78,642","46,602","28,516","3,77,430","9,78,642","2,64,70,031",,,,,
capital_market,Capital Market,NA,2023-2024,Jul-2023,,1526432.0,709116.0,21.0,capital_market_year_summary_table,Jul-23,"2,250",16,"2,174",21,"3,010","4,941","7,09,116","15,26,432","72,687","30,891","7,09,116","15,26,432","3,04,82,952",,,,,
capital_market,Capital Market,NA,2024-2025,Jul-2024,,3061577.0,1185107.0,22.0,capital_market_year_summary_table,Jul-24,"2,529",3,"2,459",22,"3,665","9,850","11,85,107","30,61,577","1,39,163","31,081","11,85,107","30,61,577","4,58,65,878",,,,,
capital_market,Capital Market,NA,2025-2026,Jul-2025,,2184895.0,902630.0,23.0,capital_market_year_summary_table,Jul-25,"2,788",3,"2,709",23,"4,088","7,307","9,02,630","21,84,895","94,995","29,900","9,02,630","21,84,895","4,46,97,468",,,,,
capital_market,Capital Market,NA,1999-2000,Jun-1999,,40473.0,19207.0,22.0,capital_market_year_summary_table,Jun-99,667,591,"1,247",22,"1,158",60,"19,207","40,473","1,840","67,441","12,770","35,674","5,29,468",,,,,
capital_market,Capital Market,NA,2000-2001,Jun-2000,,119373.0,19607.0,22.0,capital_market_year_summary_table,Jun-00,741,423,"1,109",22,"1,058",132,"19,607","1,19,373","5,426","90,694","17,392","1,11,926","8,52,554",,,,,
capital_market,Capital Market,NA,2001-2002,Jun-2001,,42783.0,22336.0,21.0,capital_market_year_summary_table,Jun-01,790,292,"1,001",21,963,133,"22,336","42,783","2,037","32,151","21,935","42,625","5,69,797",,,,,
capital_market,Capital Market,NA,2002-2003,Jun-2002,,44241.0,38519.0,20.0,capital_market_year_summary_table,Jun-02,799,170,848,20,825,189,"38,519","44,241","2,212","23,378","38,518","44,241","6,59,991",,,,,
capital_market,Capital Market,NA,2003-2004,Jun-2003,,61586.0,51896.0,21.0,capital_market_year_summary_table,Jun-03,853,52,769,21,744,267,"51,896","61,586","2,933","23,066","51,896","61,586","6,78,550",,,,,
capital_market,Capital Market,NA,2004-2005,Jun-2004,,84898.0,41987.0,22.0,capital_market_year_summary_table,Jun-04,940,12,813,22,787,336,"41,987","84,898","3,859","25,343","41,987","84,898","9,79,700",,,,,
capital_market,Capital Market,NA,2005-2006,Jun-2005,,111397.0,70485.0,23.0,capital_market_year_summary_table,Jun-05,987,1,854,23,861,477,"70,485","1,11,397","4,843","23,374","70,485","1,11,397","17,27,502",,,,,
capital_market,Capital Market,NA,2006-2007,Jun-2006,,151050.0,66748.0,23.0,capital_market_year_summary_table,Jun-06,"1,099",-,962,23,"1,119",667,"66,748","1,51,050","6,567","22,651","66,748","1,51,050","25,24,659",,,,,
capital_market,Capital Market,NA,2007-2008,Jun-2007,,193648.0,79636.0,21.0,capital_market_year_summary_table,Jun-07,"1,283",-,"1,143",21,"1,219",751,"79,636","1,93,648","9,221","25,785","79,636","1,93,648","39,78,381",,,,,
capital_market,Capital Market,NA,2008-2009,Jun-2008,,264428.0,108548.0,21.0,capital_market_year_summary_table,Jun-08,"1,407",-,"1,262",21,"1,356","1,115","1,08,548","2,64,428","12,592","23,716","1,08,548","2,64,428","41,03,651",,,,,
capital_market,Capital Market,NA,2009-2010,Jun-2009,,482414.0,274851.0,22.0,capital_market_year_summary_table,Jun-09,"1,426",-,"1,282",22,"1,535","1,800","2,74,851","4,82,414","21,928","26,807","2,74,851","4,82,414","44,32,596",,,,,
capital_market,Capital Market,NA,2010-2011,Jun-2010,,286109.0,143616.0,22.0,capital_market_year_summary_table,Jun-10,"1,490",45,"1,388",22,"1,547","1,248","1,43,616","2,86,109","13,005","22,931","1,43,616","2,86,109","62,29,136",,,,,
capital_market,Capital Market,NA,2011-2012,Jun-2011,,222457.0,122299.0,22.0,capital_market_year_summary_table,Jun-11,"1,599",61,"1,509",22,"1,663","1,159","1,22,299","2,22,457","10,112","19,188","1,22,299","2,22,457","65,74,743",,,,,
capital_market,Capital Market,NA,2012-2013,Jun-2012,,202104.0,125022.0,21.0,capital_market_year_summary_table,Jun-12,"1,648",73,"1,564",21,"1,747","1,058","1,25,022","2,02,104","9,624","19,094","1,25,022","2,02,104","60,26,766",,,,,
capital_market,Capital Market,NA,2013-2014,Jun-2013,,207944.0,115633.0,20.0,capital_market_year_summary_table,Jun-13,"1,633",76,"1,589",20,"1,743","1,124","1,15,633","2,07,944","10,397","18,500","1,15,633","2,07,944","62,48,442",,,,,
capital_market,Capital Market,NA,2014-2015,Jun-2014,,421688.0,265607.0,21.0,capital_market_year_summary_table,Jun-14,"1,695",75,"1,588",21,"2,187","1,790","2,65,607","4,21,688","20,080","23,563","2,65,607","4,21,688","88,54,702",,,,,
capital_market,Capital Market,NA,2015-2016,Jun-2015,,333289.0,177774.0,22.0,capital_market_year_summary_table,Jun-15,"1,751",4,"1,553",22,"1,756","1,525","1,77,774","3,33,289","15,150","21,851","1,77,774","3,33,289","98,49,076",,,,,
capital_market,Capital Market,NA,2016-2017,Jun-2016,,383484.0,233470.0,22.0,capital_market_year_summary_table,Jun-16,"1,822",4,"1,618",22,"1,848","1,653","2,33,470","3,83,484","17,431","23,199","2,33,470","3,83,484","1,01,00,336",,,,,
capital_market,Capital Market,NA,2017-2018,Jun-2017,,486305.0,254139.0,21.0,capital_market_year_summary_table,Jun-17,"1,820",4,"1,710",21,"2,007","1,802","2,54,139","4,86,305","22,105","26,991","2,54,139","4,86,305","1,24,30,129",,,,,
capital_market,Capital Market,NA,2018-2019,Jun-2018,,591696.0,280206.0,21.0,capital_market_year_summary_table,Jun-18,"1,951",4,"1,860",21,"2,200","2,225","2,80,206","5,91,696","28,176","26,592","2,80,206","5,91,696","1,43,29,072",,,,,
capital_market,Capital Market,NA,2019-2020,Jun-2019,,596030.0,302572.0,19.0,capital_market_year_summary_table,Jun-19,"1,945",4,"1,888",19,"2,358","2,146","3,02,572","5,96,030","31,370","27,779","3,02,572","5,96,030","1,50,31,415",,,,,
capital_market,Capital Market,NA,2020-2021,Jun-2020,,1350681.0,845760.0,22.0,capital_market_year_summary_table,Jun-20,"1,944",18,"1,869",22,"2,426","4,304","8,45,760","13,50,681","61,395","31,382","8,45,760","13,50,681","1,38,04,601",,,,,
capital_market,Capital Market,NA,2021-2022,Jun-2021,,1554694.0,864175.0,22.0,capital_market_year_summary_table,Jun-21,"1,981",23,"1,916",22,"2,549","5,073","8,64,175","15,54,694","70,668","30,647","8,64,175","15,54,694","2,28,14,761",,,,,
capital_market,Capital Market,NA,2022-2023,Jun-2022,,981367.0,397015.0,22.0,capital_market_year_summary_table,Jun-22,"2,096",29,"2,048",22,"2,655","3,725","3,97,015","9,81,367","44,608","26,347","3,97,015","9,81,367","2,42,03,324",,,,,
capital_market,Capital Market,NA,2023-2024,Jun-2023,,1309016.0,633949.0,21.0,capital_market_year_summary_table,Jun-23,"2,232",17,"2,158",21,"3,057","4,316","6,33,949","13,09,016","62,334","30,326","6,33,949","13,09,016","2,94,59,940",,,,,
capital_market,Capital Market,NA,2024-2025,Jun-2024,,2905226.0,1157608.0,19.0,capital_market_year_summary_table,Jun-24,"2,499",3,"2,426",19,"3,387","8,710","11,57,608","29,05,226","1,52,907","33,356","11,57,608","29,05,226","4,35,73,919",,,,,
capital_market,Capital Market,NA,2025-2026,Jun-2025,,2382248.0,993790.0,21.0,capital_market_year_summary_table,Jun-25,"2,758",3,"2,676",21,"3,965","7,268","9,93,790","23,82,248","1,13,440","32,778","9,93,790","23,82,248","4,59,16,942",,,,,
capital_market,Capital Market,NA,1999-2000,Mar-2000,,105584.0,16187.0,21.0,capital_market_year_summary_table,Mar-00,720,479,"1,152",21,"1,099",100,"16,187","1,05,584","5,028","1,05,667","12,927","99,060","10,20,426",,,,,
capital_market,Capital Market,NA,2000-2001,Mar-2001,,60226.0,29277.0,21.0,capital_market_year_summary_table,Mar-01,785,320,"1,029",21,964,135,"29,277","60,226","2,868","44,723","29,268","60,211","6,57,847",,,,,
capital_market,Capital Market,NA,2001-2002,Mar-2002,,44262.0,23294.0,19.0,capital_market_year_summary_table,Mar-02,793,197,890,19,840,157,"23,294","44,262","2,330","28,111","23,291","44,262","6,36,861",,,,,
capital_market,Capital Market,NA,2002-2003,Mar-2003,,43160.0,24917.0,20.0,capital_market_year_summary_table,Mar-03,818,107,788,20,762,177,"24,917","43,160","2,158","24,378","24,917","43,160","5,37,133",,,,,
capital_market,Capital Market,NA,2003-2004,Mar-2004,,104877.0,44586.0,22.0,capital_market_year_summary_table,Mar-04,909,18,787,22,769,318,"44,586","1,04,877","4,767","32,981","44,586","1,04,877","11,20,976",,,,,
capital_market,Capital Market,NA,2004-2005,Mar-2005,,113055.0,83705.0,22.0,capital_market_year_summary_table,Mar-05,970,1,839,22,870,459,"83,705","1,13,055","5,139","24,626","83,705","1,13,055","15,85,585",,,,,
