segment,instrument,year,month_label,month_date,calendar_quarter,financial_year,financial_quarter,monthly_turnover,monthly_volume,active_trading_days,turnover,volume,mom_turnover_change,mom_volume_change,source_logic
Equity Derivatives,Options,2025,Jul-2025,2025-07-01,Q3-2025,FY 2025-26,Q2,860919.24,2710507317.0,23.0,37431.27130434783,117848144.2173913,-0.10689251953920342,0.03858521457323216,daily_table_sum_divide_by_active_days
Equity Derivatives,Options,2025,Aug-2025,2025-08-01,Q3-2025,FY 2025-26,Q2,789317.47,2360035281.0,19.0,41543.0247368421,124212383.21052632,0.10984808394730283,0.05400372687579269,daily_table_sum_divide_by_active_days
Equity Derivatives,Options,2025,Sep-2025,2025-09-01,Q3-2025,FY 2025-26,Q2,933317.54,3099992966.0,22.0,42423.524545454544,140908771.1818182,0.02119488925493629,0.13441806315714366,daily_table_sum_divide_by_active_days
Equity Derivatives,Options,2025,Oct-2025,2025-10-01,Q4-2025,FY 2025-26,Q3,1041798.99,3053547719.0,21.0,49609.47571428572,145407034.23809522,0.16938600094699385,0.03192322960841665,daily_table_sum_divide_by_active_days
Equity Derivatives,Options,2025,Nov-2025,2025-11-01,Q4-2025,FY 2025-26,Q3,913277.39,2587888973.0,19.0,48067.23105263158,136204682.78947368,-0.031087703295562763,-0.06328683819761605,daily_table_sum_divide_by_active_days
Equity Derivatives,Options,2025,Dec-2025,2025-12-01,Q4-2025,FY 2025-26,Q3,946923.03,2990707367.0,22.0,43041.95590909091,135941243.95454547,-0.10454679900404928,-0.001934139337451457,daily_table_sum_divide_by_active_days
Equity Derivatives,Options,2026,Jan-2026,2026-01-01,Q1-2026,FY 2025-26,Q4,1153153.98,3556776860.0,20.0,57657.699,177838843.0,0.33956967759037404,0.30820373439766224,daily_table_sum_divide_by_active_days
Equity Derivatives,Options,2026,Feb-2026,2026-02-01,Q1-2026,FY 2025-26,Q4,1283969.1800000002,3553974028.0,21.0,61141.38952380953,169236858.47619048,0.06042021419913968,-0.04836954839955587,daily_table_sum_divide_by_active_days
Equity Derivatives,Options,2026,Mar-2026,2026-03-01,Q1-2026,FY 2025-26,Q4,1624667.92,3507526776.0,19.0,85508.83789473683,184606672.42105263,0.39854260036792577,0.09081836003842203,daily_table_sum_divide_by_active_days
Equity Derivatives,Options,2026,Apr-2026,2026-04-01,Q2-2026,FY 2026-27,Q1,1124391.4,2704917038.0,20.0,56219.56999999999,135245851.9,-0.34252913050686695,-0.2673837292753428,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2009,Aug-2009,2009-08-01,Q3-2009,FY 2009-10,Q2,267.31,14559.0,1.0,267.31,14559.0,,,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2009,Sep-2009,2009-09-01,Q3-2009,FY 2009-10,Q2,1473.37,79648.0,19.0,77.54578947368422,4192.0,-0.7099031481288234,-0.7120681365478398,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2009,Oct-2009,2009-10-01,Q4-2009,FY 2009-10,Q3,394.09,21198.0,20.0,19.704500000000003,1059.9,-0.7458985183626652,-0.7471612595419848,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2009,Nov-2009,2009-11-01,Q4-2009,FY 2009-10,Q3,336.85,18134.0,20.0,16.842499999999998,906.7,-0.14524600979471725,-0.14454193791867165,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2009,Dec-2009,2009-12-01,Q4-2009,FY 2009-10,Q3,215.32,11687.0,21.0,10.253333333333334,556.5238095238095,-0.39122260155360933,-0.3862095406156286,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Jan-2010,2010-01-01,Q1-2010,FY 2009-10,Q4,118.82,6443.0,20.0,5.941,322.15,-0.4205786736020807,-0.4211388722512194,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Feb-2010,2010-02-01,Q1-2010,FY 2009-10,Q4,57.41,3124.0,19.0,3.0215789473684214,164.42105263157896,-0.4914022980359499,-0.48961337069197897,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Mar-2010,2010-03-01,Q1-2010,FY 2009-10,Q4,111.35,6101.0,20.0,5.5675,305.05,0.842579689949486,0.855297695262484,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Apr-2010,2010-04-01,Q2-2010,FY 2010-11,Q1,7.45,407.0,19.0,0.3921052631578947,21.42105263157895,-0.9295724718171721,-0.9297785522649437,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,May-2010,2010-05-01,Q2-2010,FY 2010-11,Q1,21.61,1177.0,20.0,1.0805,58.85,1.755637583892618,1.747297297297297,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Jun-2010,2010-06-01,Q2-2010,FY 2010-11,Q1,17.15,917.0,22.0,0.7795454545454544,41.68181818181818,-0.2785326658533508,-0.2917278133930641,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Jul-2010,2010-07-01,Q3-2010,FY 2010-11,Q2,3.82,205.0,22.0,0.1736363636363636,9.318181818181818,-0.7772594752186589,-0.7764449291166848,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Aug-2010,2010-08-01,Q3-2010,FY 2010-11,Q2,0.5100000000000001,26.0,21.0,0.0242857142857142,1.238095238095238,-0.860134629768138,-0.8671312427409988,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Sep-2010,2010-09-01,Q3-2010,FY 2010-11,Q2,1.4800000000000004,79.0,20.0,0.074,3.95,2.0470588235294227,2.190384615384616,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Oct-2010,2010-10-01,Q4-2010,FY 2010-11,Q3,0.4700000000000001,24.0,20.0,0.0235,1.2,-0.6824324324324325,-0.6962025316455697,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Nov-2010,2010-11-01,Q4-2010,FY 2010-11,Q3,0.5700000000000001,29.0,20.0,0.0285,1.45,0.2127659574468086,0.20833333333333326,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2010,Dec-2010,2010-12-01,Q4-2010,FY 2010-11,Q3,8.2,442.0,19.0,0.431578947368421,23.26315789473684,14.143120960295473,15.043557168784027,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2011,Jan-2011,2011-01-01,Q1-2011,FY 2010-11,Q4,0.3399999999999999,17.0,16.0,0.0212499999999999,1.0625,-0.9507621951219515,-0.9543269230769231,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2011,Feb-2011,2011-02-01,Q1-2011,FY 2010-11,Q4,0.2199999999999999,11.0,11.0,0.0199999999999999,1.0,-0.05882352941176505,-0.05882352941176472,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2011,Mar-2011,2011-03-01,Q1-2011,FY 2010-11,Q4,0.2799999999999999,14.0,14.0,0.0199999999999999,1.0,0.0,0.0,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2011,Apr-2011,2011-04-01,Q2-2011,FY 2011-12,Q1,0.1,5.0,5.0,0.02,1.0,5.10702591327572e-15,0.0,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2011,Jul-2011,2011-07-01,Q3-2011,FY 2011-12,Q2,3628.76,197217.0,20.0,181.438,9860.85,9070.9,9859.85,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2011,Aug-2011,2011-08-01,Q3-2011,FY 2011-12,Q2,311.06,16927.0,20.0,15.553,846.35,-0.9142792579283281,-0.914170685082929,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2011,Sep-2011,2011-09-01,Q3-2011,FY 2011-12,Q2,19.3,1050.0,5.0,3.86,210.0,-0.7518163698321867,-0.7518757015419153,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2011,Oct-2011,2011-10-01,Q4-2011,FY 2011-12,Q3,0.02,1.0,1.0,0.02,1.0,-0.9948186528497409,-0.9952380952380953,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2012,Apr-2012,2012-04-01,Q2-2012,FY 2012-13,Q1,0.1999999999999999,11.0,2.0,0.0999999999999999,5.5,3.9999999999999947,4.5,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2012,May-2012,2012-05-01,Q2-2012,FY 2012-13,Q1,0.02,1.0,1.0,0.02,1.0,-0.7999999999999998,-0.8181818181818181,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Jan-2014,2014-01-01,Q1-2014,FY 2013-14,Q4,8832.49,436836.0,9.0,981.3877777777776,48537.333333333336,49068.38888888888,48536.333333333336,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Feb-2014,2014-02-01,Q1-2014,FY 2013-14,Q4,9146.46,456591.0,18.0,508.1366666666667,25366.166666666668,-0.48222641633333285,-0.47738853940609294,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Mar-2014,2014-03-01,Q1-2014,FY 2013-14,Q4,12193.95,608721.0,19.0,641.7868421052632,32037.947368421053,0.2630201365221885,0.26301887823364667,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Apr-2014,2014-04-01,Q2-2014,FY 2014-15,Q1,17603.0,886929.0,17.0,1035.470588235294,52172.294117647056,0.6134182259621028,0.6284530815189455,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,May-2014,2014-05-01,Q2-2014,FY 2014-15,Q1,20471.55,1017872.0,20.0,1023.5775,50893.6,-0.011485684258364826,-0.0245090644234206,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Jun-2014,2014-06-01,Q2-2014,FY 2014-15,Q1,25139.070000000003,1242530.0,21.0,1197.0985714285716,59168.09523809524,0.1695241165701391,0.16258419994056705,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Jul-2014,2014-07-01,Q3-2014,FY 2014-15,Q2,30658.300000000003,1522072.0,22.0,1393.559090909091,69185.09090909091,0.1641139035410184,0.16929724762453158,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Aug-2014,2014-08-01,Q3-2014,FY 2014-15,Q2,26816.55,1340784.0,18.0,1489.8083333333334,74488.0,0.06906721290265061,0.07664814805081499,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Sep-2014,2014-09-01,Q3-2014,FY 2014-15,Q2,17926.61,898531.0,22.0,814.8459090909091,40842.31818181818,-0.4530531942536843,-0.4516926460393865,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Oct-2014,2014-10-01,Q4-2014,FY 2014-15,Q3,23826.12,1186719.0,18.0,1323.6733333333332,65928.83333333333,0.6244461910720058,0.6142284833058997,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Nov-2014,2014-11-01,Q4-2014,FY 2014-15,Q3,36875.04,1814611.0,18.0,2048.613333333333,100811.72222222222,0.5476728900886922,0.5290991380436312,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2014,Dec-2014,2014-12-01,Q4-2014,FY 2014-15,Q3,67290.31000000001,3262410.0,22.0,3058.650454545455,148291.36363636365,0.49303453452032064,0.470973418244762,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Jan-2015,2015-01-01,Q1-2015,FY 2014-15,Q4,55226.11000000001,2645411.0,21.0,2629.8147619047622,125971.95238095238,-0.140204217191082,-0.15051052676366483,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Feb-2015,2015-02-01,Q1-2015,FY 2014-15,Q4,46786.880000000005,2233395.0,18.0,2599.271111111111,124077.5,-0.011614373466946604,-0.015038683970090116,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Mar-2015,2015-03-01,Q1-2015,FY 2014-15,Q4,52938.79,2535772.0,21.0,2520.894761904762,120751.04761904762,-0.030153202900349063,-0.026809472958049474,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Apr-2015,2015-04-01,Q2-2015,FY 2015-16,Q1,43899.24,2110059.0,18.0,2438.8466666666664,117225.5,-0.032547211600416515,-0.029196828421482635,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,May-2015,2015-05-01,Q2-2015,FY 2015-16,Q1,51663.41,2504801.0,19.0,2719.126842105263,131831.63157894736,0.11492324600368353,0.12459858630543152,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Jun-2015,2015-06-01,Q2-2015,FY 2015-16,Q1,62055.46000000001,3059021.0,22.0,2820.702727272728,139046.4090909091,0.03735606724724194,0.05472721095499122,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Jul-2015,2015-07-01,Q3-2015,FY 2015-16,Q2,51303.68,2540696.0,23.0,2230.594782608696,110465.04347826086,-0.20920600351054863,-0.20555270574417794,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Aug-2015,2015-08-01,Q3-2015,FY 2015-16,Q2,46129.08,2301699.0,20.0,2306.454,115084.95,0.03400851556847395,0.04182233923302903,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Sep-2015,2015-09-01,Q3-2015,FY 2015-16,Q2,42902.87,2130899.0,20.0,2145.1435,106544.95,-0.06993874579766168,-0.07420605387585433,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Oct-2015,2015-10-01,Q4-2015,FY 2015-16,Q3,43874.27,2162248.0,20.0,2193.7135000000003,108112.4,0.022641841909410765,0.014711631100300826,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Nov-2015,2015-11-01,Q4-2015,FY 2015-16,Q3,39214.73,1948467.0,19.0,2063.9331578947367,102550.8947368421,-0.059160114620830595,-0.05144188144151718,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2015,Dec-2015,2015-12-01,Q4-2015,FY 2015-16,Q3,47291.44,2364303.0,21.0,2251.9733333333334,112585.85714285714,0.09110768666093927,0.09785348466988952,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Jan-2016,2016-01-01,Q1-2016,FY 2015-16,Q4,32991.64,1652848.0,20.0,1649.582,82642.4,-0.2674948785657616,-0.2659610887437017,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Feb-2016,2016-02-01,Q1-2016,FY 2015-16,Q4,32930.02,1669313.0,20.0,1646.5009999999995,83465.65,-0.0018677458895650645,0.009961593564562499,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Mar-2016,2016-03-01,Q1-2016,FY 2015-16,Q4,32168.800000000003,1612127.0,20.0,1608.44,80606.35,-0.023116293278898414,-0.03425720640766572,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Apr-2016,2016-04-01,Q2-2016,FY 2016-17,Q1,30288.88,1504083.0,16.0,1893.055,94005.1875,0.176950958692895,0.1662255827239416,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,May-2016,2016-05-01,Q2-2016,FY 2016-17,Q1,23130.75,1148618.0,22.0,1051.3977272727273,52209.90909090909,-0.44460265165421653,-0.4446060852662085,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Jun-2016,2016-06-01,Q2-2016,FY 2016-17,Q1,20213.71,1003943.0,22.0,918.805,45633.77272727273,-0.12611091296218235,-0.12595571373598524,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Jul-2016,2016-07-01,Q3-2016,FY 2016-17,Q2,19301.76,942851.0,20.0,965.088,47142.55,0.05037303889290978,0.03306273364125256,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Aug-2016,2016-08-01,Q3-2016,FY 2016-17,Q2,22532.140000000003,1088283.0,21.0,1072.959047619048,51823.0,0.11177327623910793,0.09928291957053648,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Sep-2016,2016-09-01,Q3-2016,FY 2016-17,Q2,17057.47,817622.0,20.0,852.8735,40881.1,-0.2051201750033511,-0.21113984138316966,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Oct-2016,2016-10-01,Q4-2016,FY 2016-17,Q3,16758.159999999996,796269.0,19.0,882.0084210526314,41908.89473684211,0.03416089379331333,0.025141073426158123,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Nov-2016,2016-11-01,Q4-2016,FY 2016-17,Q3,32610.17,1516841.0,21.0,1552.8652380952385,72230.52380952382,0.7606013741251747,0.7235129741091924,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2016,Dec-2016,2016-12-01,Q4-2016,FY 2016-17,Q3,35694.939999999995,1672790.0,21.0,1699.7590476190474,79656.66666666667,0.09459533636285822,0.10281169878715035,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Jan-2017,2017-01-01,Q1-2017,FY 2016-17,Q4,25514.17,1193140.0,21.0,1214.9604761904764,56816.19047619047,-0.2852160558331235,-0.28673652998882115,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Feb-2017,2017-02-01,Q1-2017,FY 2016-17,Q4,26179.590000000004,1257636.0,18.0,1454.4216666666669,69868.66666666667,0.19709381100776557,0.2297316324991201,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Mar-2017,2017-03-01,Q1-2017,FY 2016-17,Q4,38527.62,1864963.0,21.0,1834.648571428572,88807.76190476191,0.26142824565679956,0.2710670768693917,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Apr-2017,2017-04-01,Q2-2017,FY 2017-18,Q1,32824.36,1596049.0,18.0,1823.575555555556,88669.38888888889,-0.006035496958632147,-0.001558118489928928,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,May-2017,2017-05-01,Q2-2017,FY 2017-18,Q1,22208.4,1082509.0,21.0,1057.5428571428572,51548.04761904762,-0.4200718177423285,-0.41864889038941966,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Jun-2017,2017-06-01,Q2-2017,FY 2017-18,Q1,26851.820000000003,1298346.0,21.0,1278.6580952380957,61826.0,0.2090839502170354,0.19938587115672934,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Jul-2017,2017-07-01,Q3-2017,FY 2017-18,Q2,22437.490000000005,1094905.0,21.0,1068.451904761905,52138.333333333336,-0.16439593293862398,-0.15669243791716536,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Aug-2017,2017-08-01,Q3-2017,FY 2017-18,Q2,21572.85,1057191.0,20.0,1078.6425000000002,52859.55,0.00953772012823162,0.013832752613240462,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Sep-2017,2017-09-01,Q3-2017,FY 2017-18,Q2,24201.000000000004,1195149.0,21.0,1152.4285714285716,56911.857142857145,0.06840641957698801,0.07666177905141347,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Oct-2017,2017-10-01,Q4-2017,FY 2017-18,Q3,25041.4,1250840.0,20.0,1252.07,62542.0,0.0864621296640633,0.09892741407138361,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Nov-2017,2017-11-01,Q4-2017,FY 2017-18,Q3,36432.65,1845819.0,22.0,1656.029545454545,83900.86363636363,0.32263335552688366,0.3415123219015004,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2017,Dec-2017,2017-12-01,Q4-2017,FY 2017-18,Q3,30861.94,1588954.0,19.0,1624.3126315789475,83629.15789473684,-0.01915238406383135,-0.0032384141217473017,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2018,Jan-2018,2018-01-01,Q1-2018,FY 2017-18,Q4,32065.42,1676471.0,22.0,1457.519090909091,76203.22727272728,-0.10268561447294877,-0.08879595118435246,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2018,Feb-2018,2018-02-01,Q1-2018,FY 2017-18,Q4,23710.72,1271545.0,18.0,1317.2622222222224,70641.38888888889,-0.09622986728728666,-0.07298691384726874,manual_verified_from_nse_daily_table
Interest Rate Derivatives,NA,2018,Mar-2018,2018-03-01,Q1-2018,FY 2017-18,Q4,23000.09,1229015.0,19.0,1210.5310526315789,64685.0,-0.08102499850833644,-0.08431868317676527,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2018,Apr-2018,2018-04-01,Q2-2018,FY 2018-19,Q1,27039.28,1435453.0,19.0,1423.12,75550.15789473684,0.17561626932764174,0.1679702851470486,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2018,May-2018,2018-05-01,Q2-2018,FY 2018-19,Q1,12087.97,648029.0,22.0,549.4531818181817,29455.86363636364,-0.6139094511930253,-0.6101151280530194,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2018,Jun-2018,2018-06-01,Q2-2018,FY 2018-19,Q1,8623.85,459649.0,21.0,410.6595238095238,21888.04761904762,-0.25260324737656326,-0.25692052729268666,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2018,Jul-2018,2018-07-01,Q3-2018,FY 2018-19,Q2,13944.58,729014.0,22.0,633.8445454545455,33137.0,0.5434794731524151,0.5139312823480526,daily_table_sum_divide_by_active_days
Interest Rate Derivatives,NA,2018,Aug-2018,2018-08-01,Q3-2018,FY 2018-19,Q2,18422.709999999995,964141.0,20.0,921.1354999999998,48207.05,0.4532514424959371,0.45478015511361924,daily_table_sum_divide_by_active_days
